dataset,dataset_label,image,image_stem,model,model_label,pll_score,wer,cer,levenshtein,gt_source,gt_file,prediction_file,gt_chars,pred_chars
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,407_d9adf_default.jpg,407_d9adf_default,italian_7,italian 7,5453.764480528887,0.9821882951653944,0.7574768896139206,1396.0,gt,datasets/vatican34midrashtanchu/gt/407_d9adf_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/italian_7__407_d9adf_default.xml,1859,1821
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,407_d9adf_default.jpg,407_d9adf_default,prenumeranten,prenumeranten,8507.57257592678,0.9974554707379135,0.831973898858075,1567.0,gt,datasets/vatican34midrashtanchu/gt/407_d9adf_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/prenumeranten__407_d9adf_default.xml,1859,2145
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,407_d9adf_default.jpg,407_d9adf_default,sephardi,sephardi,6585.718389146496,0.989821882951654,0.7705274605764002,1418.0,gt,datasets/vatican34midrashtanchu/gt/407_d9adf_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/sephardi__407_d9adf_default.xml,1859,1844
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,407_d9adf_default.jpg,407_d9adf_default,sinai_no_voc_61,sinai no voc 61,6519.410028871149,0.989821882951654,0.7618270799347472,1406.0,gt,datasets/vatican34midrashtanchu/gt/407_d9adf_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/sinai_no_voc_61__407_d9adf_default.xml,1859,1825
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,407_d9adf_default.jpg,407_d9adf_default,vat44,vat44,7342.596014142036,0.9872773536895675,0.7770527460576401,1432.0,gt,datasets/vatican34midrashtanchu/gt/407_d9adf_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/vat44__407_d9adf_default.xml,1859,1877
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,172_41b9b_default.jpg,172_41b9b_default,ashkenazy,ashkenazy,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/172_41b9b_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,172_41b9b_default.jpg,172_41b9b_default,biblia9,biblia9,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/172_41b9b_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,172_41b9b_default.jpg,172_41b9b_default,italian_7,italian 7,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/172_41b9b_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,172_41b9b_default.jpg,172_41b9b_default,prenumeranten,prenumeranten,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/172_41b9b_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,172_41b9b_default.jpg,172_41b9b_default,sephardi,sephardi,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/172_41b9b_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,172_41b9b_default.jpg,172_41b9b_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/172_41b9b_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,172_41b9b_default.jpg,172_41b9b_default,vat44,vat44,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/172_41b9b_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,217_39817_default.jpg,217_39817_default,ashkenazy,ashkenazy,3409.071992788231,0.3592233009708738,0.09785522788203753,146.0,gt,datasets/vatican44amitaimidrashtanchu/gt/217_39817_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/ashkenazy__217_39817_default.xml,1491,1465
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,217_39817_default.jpg,217_39817_default,biblia9,biblia9,2050.9132993523344,0.016181229773462782,0.004021447721179625,7.0,gt,datasets/vatican44amitaimidrashtanchu/gt/217_39817_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/biblia9__217_39817_default.xml,1491,1487
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,217_39817_default.jpg,217_39817_default,italian_7,italian 7,3264.327036325616,0.32362459546925565,0.08176943699731903,121.0,gt,datasets/vatican44amitaimidrashtanchu/gt/217_39817_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/italian_7__217_39817_default.xml,1491,1493
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,217_39817_default.jpg,217_39817_default,prenumeranten,prenumeranten,5377.673624439165,0.9967637540453075,0.564343163538874,861.0,gt,datasets/vatican44amitaimidrashtanchu/gt/217_39817_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/prenumeranten__217_39817_default.xml,1491,1604
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,217_39817_default.jpg,217_39817_default,sephardi,sephardi,3299.004635360121,0.3333333333333333,0.08780160857908847,132.0,gt,datasets/vatican44amitaimidrashtanchu/gt/217_39817_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/sephardi__217_39817_default.xml,1491,1491
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,217_39817_default.jpg,217_39817_default,sinai_no_voc_61,sinai no voc 61,3855.4853903681205,0.5825242718446602,0.225201072386059,334.0,gt,datasets/vatican44amitaimidrashtanchu/gt/217_39817_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/sinai_no_voc_61__217_39817_default.xml,1491,1472
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,217_39817_default.jpg,217_39817_default,vat44,vat44,2817.6211433797835,0.3268608414239482,0.06769436997319035,100.0,gt,datasets/vatican44amitaimidrashtanchu/gt/217_39817_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/vat44__217_39817_default.xml,1491,1438
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,275_1c93f_default.jpg,275_1c93f_default,ashkenazy,ashkenazy,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/275_1c93f_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,275_1c93f_default.jpg,275_1c93f_default,biblia9,biblia9,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/275_1c93f_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,275_1c93f_default.jpg,275_1c93f_default,italian_7,italian 7,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/275_1c93f_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,275_1c93f_default.jpg,275_1c93f_default,prenumeranten,prenumeranten,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/275_1c93f_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,275_1c93f_default.jpg,275_1c93f_default,sephardi,sephardi,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/275_1c93f_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,275_1c93f_default.jpg,275_1c93f_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/275_1c93f_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,275_1c93f_default.jpg,275_1c93f_default,vat44,vat44,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/275_1c93f_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,310_5d59d_default.jpg,310_5d59d_default,ashkenazy,ashkenazy,3893.873751367908,0.42771084337349397,0.10914634146341463,191.0,gt,datasets/vatican44amitaimidrashtanchu/gt/310_5d59d_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/ashkenazy__310_5d59d_default.xml,1652,1599
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,310_5d59d_default.jpg,310_5d59d_default,biblia9,biblia9,2019.9480928287703,0.018072289156626505,0.004878048780487805,8.0,gt,datasets/vatican44amitaimidrashtanchu/gt/310_5d59d_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/biblia9__310_5d59d_default.xml,1652,1645
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,310_5d59d_default.jpg,310_5d59d_default,italian_7,italian 7,3886.9057640849787,0.4367469879518072,0.10670731707317073,183.0,gt,datasets/vatican44amitaimidrashtanchu/gt/310_5d59d_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/italian_7__310_5d59d_default.xml,1652,1643
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,310_5d59d_default.jpg,310_5d59d_default,prenumeranten,prenumeranten,5795.927416716469,1.0602409638554218,0.6042682926829268,1006.0,gt,datasets/vatican44amitaimidrashtanchu/gt/310_5d59d_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/prenumeranten__310_5d59d_default.xml,1652,1673
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,310_5d59d_default.jpg,310_5d59d_default,sephardi,sephardi,3800.3456123722717,0.42771084337349397,0.09695121951219512,170.0,gt,datasets/vatican44amitaimidrashtanchu/gt/310_5d59d_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/sephardi__310_5d59d_default.xml,1652,1641
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,310_5d59d_default.jpg,310_5d59d_default,sinai_no_voc_61,sinai no voc 61,4690.219441898633,0.6566265060240963,0.2304878048780488,391.0,gt,datasets/vatican44amitaimidrashtanchu/gt/310_5d59d_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/sinai_no_voc_61__310_5d59d_default.xml,1652,1618
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,310_5d59d_default.jpg,310_5d59d_default,vat44,vat44,3071.9421029195946,0.286144578313253,0.07073170731707316,116.0,gt,datasets/vatican44amitaimidrashtanchu/gt/310_5d59d_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/vat44__310_5d59d_default.xml,1652,1610
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,318_06e85_default.jpg,318_06e85_default,ashkenazy,ashkenazy,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/318_06e85_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,318_06e85_default.jpg,318_06e85_default,biblia9,biblia9,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/318_06e85_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,318_06e85_default.jpg,318_06e85_default,italian_7,italian 7,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/318_06e85_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,318_06e85_default.jpg,318_06e85_default,prenumeranten,prenumeranten,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/318_06e85_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,318_06e85_default.jpg,318_06e85_default,sephardi,sephardi,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/318_06e85_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,318_06e85_default.jpg,318_06e85_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/318_06e85_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,318_06e85_default.jpg,318_06e85_default,vat44,vat44,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/318_06e85_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,327_e2363_default.jpg,327_e2363_default,ashkenazy,ashkenazy,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/327_e2363_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,327_e2363_default.jpg,327_e2363_default,biblia9,biblia9,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/327_e2363_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,327_e2363_default.jpg,327_e2363_default,italian_7,italian 7,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/327_e2363_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,327_e2363_default.jpg,327_e2363_default,prenumeranten,prenumeranten,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/327_e2363_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,327_e2363_default.jpg,327_e2363_default,sephardi,sephardi,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/327_e2363_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,327_e2363_default.jpg,327_e2363_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/327_e2363_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,327_e2363_default.jpg,327_e2363_default,vat44,vat44,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/327_e2363_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,347_a171b_default.jpg,347_a171b_default,ashkenazy,ashkenazy,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/347_a171b_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,347_a171b_default.jpg,347_a171b_default,biblia9,biblia9,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/347_a171b_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,347_a171b_default.jpg,347_a171b_default,italian_7,italian 7,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/347_a171b_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,347_a171b_default.jpg,347_a171b_default,prenumeranten,prenumeranten,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/347_a171b_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,347_a171b_default.jpg,347_a171b_default,sephardi,sephardi,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/347_a171b_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,347_a171b_default.jpg,347_a171b_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/347_a171b_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,347_a171b_default.jpg,347_a171b_default,vat44,vat44,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/347_a171b_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,353_aeb97_default.jpg,353_aeb97_default,ashkenazy,ashkenazy,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/353_aeb97_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,353_aeb97_default.jpg,353_aeb97_default,biblia9,biblia9,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/353_aeb97_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,353_aeb97_default.jpg,353_aeb97_default,italian_7,italian 7,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/353_aeb97_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,353_aeb97_default.jpg,353_aeb97_default,prenumeranten,prenumeranten,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/353_aeb97_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,353_aeb97_default.jpg,353_aeb97_default,sephardi,sephardi,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/353_aeb97_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,353_aeb97_default.jpg,353_aeb97_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/353_aeb97_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,353_aeb97_default.jpg,353_aeb97_default,vat44,vat44,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/353_aeb97_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,36_459a6_default.jpg,36_459a6_default,ashkenazy,ashkenazy,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/36_459a6_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,36_459a6_default.jpg,36_459a6_default,biblia9,biblia9,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/36_459a6_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,36_459a6_default.jpg,36_459a6_default,italian_7,italian 7,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/36_459a6_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,36_459a6_default.jpg,36_459a6_default,prenumeranten,prenumeranten,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/36_459a6_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,36_459a6_default.jpg,36_459a6_default,sephardi,sephardi,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/36_459a6_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,36_459a6_default.jpg,36_459a6_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/36_459a6_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,36_459a6_default.jpg,36_459a6_default,vat44,vat44,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/36_459a6_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,56_753b6_default.jpg,56_753b6_default,ashkenazy,ashkenazy,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/56_753b6_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,56_753b6_default.jpg,56_753b6_default,biblia9,biblia9,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/56_753b6_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,56_753b6_default.jpg,56_753b6_default,italian_7,italian 7,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/56_753b6_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,56_753b6_default.jpg,56_753b6_default,prenumeranten,prenumeranten,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/56_753b6_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,56_753b6_default.jpg,56_753b6_default,sephardi,sephardi,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/56_753b6_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,56_753b6_default.jpg,56_753b6_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/56_753b6_default.txt,,0,0
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,56_753b6_default.jpg,56_753b6_default,vat44,vat44,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/56_753b6_default.txt,,0,0
vaybertaytshexperiment,Vayber Taytsh experiment,0029_FL138498464.jpg,0029_FL138498464,ashkenazy,ashkenazy,105831.2444241643,0.9245283018867925,0.3290155440414508,639.0,gt,datasets/vaybertaytshexperiment/gt/0029_FL138498464.txt,analysis_results/full_run_20260613/predictions/vaybertaytshexperiment/ashkenazy__0029_FL138498464.xml,1930,2046
vaybertaytshexperiment,Vayber Taytsh experiment,0029_FL138498464.jpg,0029_FL138498464,biblia9,biblia9,105970.42203551531,0.8787061994609164,0.33471502590673574,651.0,gt,datasets/vaybertaytshexperiment/gt/0029_FL138498464.txt,analysis_results/full_run_20260613/predictions/vaybertaytshexperiment/biblia9__0029_FL138498464.xml,1930,2080
vaybertaytshexperiment,Vayber Taytsh experiment,0029_FL138498464.jpg,0029_FL138498464,italian_7,italian 7,105544.72142674262,0.9191374663072777,0.29740932642487045,567.0,gt,datasets/vaybertaytshexperiment/gt/0029_FL138498464.txt,analysis_results/full_run_20260613/predictions/vaybertaytshexperiment/italian_7__0029_FL138498464.xml,1930,2100
vaybertaytshexperiment,Vayber Taytsh experiment,0029_FL138498464.jpg,0029_FL138498464,prenumeranten,prenumeranten,106128.01949444413,0.9110512129380054,0.38652849740932643,770.0,gt,datasets/vaybertaytshexperiment/gt/0029_FL138498464.txt,analysis_results/full_run_20260613/predictions/vaybertaytshexperiment/prenumeranten__0029_FL138498464.xml,1930,1891
vaybertaytshexperiment,Vayber Taytsh experiment,0029_FL138498464.jpg,0029_FL138498464,sephardi,sephardi,106102.21747640148,1.0404312668463611,0.3316062176165803,636.0,gt,datasets/vaybertaytshexperiment/gt/0029_FL138498464.txt,analysis_results/full_run_20260613/predictions/vaybertaytshexperiment/sephardi__0029_FL138498464.xml,1930,2169
vaybertaytshexperiment,Vayber Taytsh experiment,0029_FL138498464.jpg,0029_FL138498464,sinai_no_voc_61,sinai no voc 61,104751.77986413566,0.5283018867924528,0.15906735751295337,305.0,gt,datasets/vaybertaytshexperiment/gt/0029_FL138498464.txt,analysis_results/full_run_20260613/predictions/vaybertaytshexperiment/sinai_no_voc_61__0029_FL138498464.xml,1930,2022
vaybertaytshexperiment,Vayber Taytsh experiment,0029_FL138498464.jpg,0029_FL138498464,vat44,vat44,106524.84134728462,0.9110512129380054,0.4015544041450777,776.0,gt,datasets/vaybertaytshexperiment/gt/0029_FL138498464.txt,analysis_results/full_run_20260613/predictions/vaybertaytshexperiment/vat44__0029_FL138498464.xml,1930,1973
vaybertaytshexperiment,Vayber Taytsh experiment,0033_FL138498468.jpg,0033_FL138498468,ashkenazy,ashkenazy,100140.8580994606,0.8256130790190735,0.2547322877230936,464.0,gt,datasets/vaybertaytshexperiment/gt/0033_FL138498468.txt,analysis_results/full_run_20260613/predictions/vaybertaytshexperiment/ashkenazy__0033_FL138498468.xml,1847,1831
vaybertaytshexperiment,Vayber Taytsh experiment,0033_FL138498468.jpg,0033_FL138498468,biblia9,biblia9,105485.49823894724,0.784741144414169,0.26176311519740403,486.0,gt,datasets/vaybertaytshexperiment/gt/0033_FL138498468.txt,analysis_results/full_run_20260613/predictions/vaybertaytshexperiment/biblia9__0033_FL138498468.xml,1847,1868
